Protein Name,DFR_Weights,DFR_Ranked_Weights,pDP_values,Sequence_Length
HXC10,13,32,0.923,
HXC10,13,32,0.9209,
HXC10,13,32,0.9243,
HXC10,13,32,0.9225,
HXC10,13,32,0.9228,
HXC10,13,32,0.9306,
HXC10,13,32,0.9331,
HXC10,13,32,0.9368,
HXC10,13,32,0.9355,
HXC10,13,32,0.9316,
HXC10,13,32,0.923,
HXC10,13,32,0.9162,
HXC10,13,32,0.9089,
HXC10,13,32,0.8994,
HXC10,13,32,0.8951,
HXC10,13,32,0.8947,
HXC10,13,32,0.8988,
HXC10,13,32,0.91,
HXC10,13,32,0.9155,
HXC10,13,32,0.914,
HXC10,13,32,0.9131,
HXC10,13,32,0.9103,
HXC10,13,32,0.9117,
HXC10,13,32,0.9107,
HXC10,13,32,0.9098,
HXC10,13,32,0.9163,
HXC10,13,32,0.9326,
HXC10,13,32,0.9481,
HXC10,13,32,0.9626,
HXC10,13,32,0.9696,
HXC10,13,32,0.9725,
HXC10,13,32,0.9753,
HXC10,13,32,0.9768,
HXC10,13,32,0.978,
HXC10,13,32,0.9778,
HXC10,13,32,0.9778,
HXC10,13,32,0.977,
HXC10,13,32,0.9777,
HXC10,13,32,0.9777,
HXC10,13,32,0.9784,
HXC10,13,32,0.9794,
HXC10,13,32,0.9798,
HXC10,13,32,0.9807,
HXC10,13,32,0.9815,
HXC10,13,32,0.9818,
HXC10,13,32,0.9821,
HXC10,13,32,0.9827,
HXC10,13,32,0.9829,
HXC10,13,32,0.9828,
HXC10,13,32,0.9829,
HXC10,13,32,0.9833,
HXC10,13,32,0.9838,
HXC10,13,32,0.9843,
HXC10,13,32,0.9844,
HXC10,13,32,0.9846,
HXC10,13,32,0.9844,
HXC10,13,32,0.9845,
HXC10,13,32,0.9844,
HXC10,13,32,0.984,
HXC10,13,32,0.9842,
HXC10,13,32,0.984,
HXC10,13,32,0.9839,
HXC10,13,32,0.9836,
HXC10,13,32,0.9836,
HXC10,13,32,0.9834,
HXC10,13,32,0.9833,
HXC10,13,32,0.9832,
HXC10,13,32,0.9829,
HXC10,13,32,0.9828,
HXC10,13,32,0.9822,
HXC10,13,32,0.982,
HXC10,13,32,0.9817,
HXC10,13,32,0.9816,
HXC10,13,32,0.9818,
HXC10,13,32,0.982,
HXC10,13,32,0.9818,
HXC10,13,32,0.9817,
HXC10,13,32,0.9814,
HXC10,13,32,0.9815,
HXC10,13,32,0.9807,
HXC10,13,32,0.9806,
HXC10,13,32,0.9803,
HXC10,13,32,0.9794,
HXC10,13,32,0.9784,
HXC10,13,32,0.9786,
HXC10,13,32,0.977,
HXC10,13,32,0.9739,
HXC10,13,32,0.97,
HXC10,13,32,0.963,
HXC10,13,32,0.9527,
HXC10,13,32,0.9394,
HXC10,13,32,0.9226,
HXC10,13,32,0.8977,
HXC10,13,32,0.8835,
HXC10,13,32,0.8915,
HXC10,13,32,0.8928,
HXC10,13,32,0.9059,
HXC10,13,32,0.914,
HXC10,13,32,0.897,
HXC10,13,32,0.8645,
HXC10,13,32,0.8059,
HXC10,13,32,0.763,
HXC10,13,32,0.7372,
HXC10,13,32,0.7255,
HXC10,13,32,0.7045,
HXC10,13,32,0.73,
HXC10,13,32,0.7393,
HXC10,13,32,0.7003,
HXC10,13,32,0.6199,
HXC10,13,32,0.6182,
HXC10,13,32,0.6939,
HXC10,13,32,0.7669,
HXC10,13,32,0.8128,
HXC10,13,32,0.8203,
HXC10,13,32,0.8495,
HXC10,13,32,0.8434,
HXC10,13,32,0.8071,
HXC11,12,29,0.9535,
HXC11,12,29,0.9558,
HXC11,12,29,0.956,
HXC11,12,29,0.9478,
HXC11,12,29,0.9387,
HXC11,12,29,0.9277,
HXC11,12,29,0.9051,
HXC11,12,29,0.8591,
HXC11,12,29,0.8236,
HXC11,12,29,0.7773,
HXC11,12,29,0.7571,
HXC11,12,29,0.732,
HXC11,12,29,0.709,
HXC11,12,29,0.6946,
HXC11,12,29,0.6936,
HXC11,12,29,0.6887,
HXC11,12,29,0.6374,
HXC11,12,29,0.6234,
HXC11,12,29,0.6072,
HXC11,12,29,0.6497,
HXC11,12,29,0.7219,
HXC11,12,29,0.8224,
HXC11,12,29,0.9016,
HXC11,12,29,0.934,
HXC11,12,29,0.9524,
HXC11,12,29,0.9599,
HXC11,12,29,0.9661,
HXC11,12,29,0.9678,
HXC11,12,29,0.9674,
HXC11,12,29,0.9685,
HXC11,12,29,0.9707,
HXC11,12,29,0.9694,
HXC11,12,29,0.9702,
HXC11,12,29,0.9677,
HXC11,12,29,0.9653,
HXC11,12,29,0.9571,
HXC11,12,29,0.9492,
HXC11,12,29,0.9399,
HXC11,12,29,0.9322,
HXC11,12,29,0.9253,
HXC11,12,29,0.9227,
HXC11,12,29,0.9123,
HXC11,12,29,0.906,
HXC11,12,29,0.9036,
HXC11,12,29,0.8381,
HXC11,12,29,0.7881,
HXC11,12,29,0.7821,
HXC11,12,29,0.7813,
HXC11,12,29,0.7687,
HXC11,12,29,0.7478,
HXC11,12,29,0.7242,
HXC11,12,29,0.7652,
HXC11,12,29,0.758,
HXC11,12,29,0.743,
HXC11,12,29,0.7317,
HXC11,12,29,0.7035,
HXC11,12,29,0.6235,
HXC11,12,29,0.6289,
HXC11,12,29,0.6553,
HXC11,12,29,0.6935,
HXC11,12,29,0.7571,
HXC11,12,29,0.8482,
HXC11,12,29,0.8863,
HXC11,12,29,0.909,
HXC11,12,29,0.9228,
HXC11,12,29,0.9444,
HXC11,12,29,0.9565,
HXC11,12,29,0.9622,
HXC11,12,29,0.9643,
HXC11,12,29,0.9645,
HXC11,12,29,0.9628,
HXC11,12,29,0.9607,
HXC11,12,29,0.9632,
HXC11,12,29,0.9656,
HXC11,12,29,0.9675,
HXC11,12,29,0.9672,
HXC11,12,29,0.9728,
HXC11,12,29,0.975,
HXC11,12,29,0.9783,
HXC11,12,29,0.9797,
HXC11,12,29,0.9803,
HXC11,12,29,0.9811,
HXC11,12,29,0.9809,
HXC11,12,29,0.9814,
HXC11,12,29,0.9811,
HXC11,12,29,0.9806,
HXC11,12,29,0.98,
HXC11,12,29,0.9786,
HXC11,12,29,0.9785,
HXC11,12,29,0.978,
HXC11,12,29,0.9772,
HXC11,12,29,0.9767,
HXC11,12,29,0.9757,
HXC11,12,29,0.9735,
HXC11,12,29,0.9743,
HXC11,12,29,0.9731,
HXC11,12,29,0.9714,
HXC11,12,29,0.9702,
HXC11,12,29,0.9702,
HXC11,12,29,0.9696,
HXC11,12,29,0.9704,
HXC11,12,29,0.9692,
HXC11,12,29,0.9689,
HXC11,12,29,0.9698,
HXC11,12,29,0.9697,
HXC11,12,29,0.9717,
HXC11,12,29,0.9725,
HXC11,12,29,0.9744,
HXC11,12,29,0.9769,
HXC11,12,29,0.9783,
HXC11,12,29,0.9803,
HXC11,12,29,0.9814,
HXC11,12,29,0.9822,
HXC11,12,29,0.9826,
HXC11,12,29,0.9829,
HXC11,12,29,0.9833,
HXC11,12,29,0.984,
HXC11,12,29,0.9842,
HXC11,12,29,0.9845,
HXC11,12,29,0.9846,
HXC11,12,29,0.9851,
HXC11,12,29,0.9851,
HXC11,12,29,0.985,
HXC11,12,29,0.985,
HXC11,12,29,0.985,
HXC11,12,29,0.9847,
HXC11,12,29,0.9843,
HXC11,12,29,0.9837,
HXC11,12,29,0.9828,
HXC11,12,29,0.982,
HXC11,12,29,0.9808,
HXC11,12,29,0.9782,
HXC11,12,29,0.9764,
HXC11,12,29,0.9728,
HXC11,12,29,0.9713,
HXC11,12,29,0.9648,
HXC11,12,29,0.9507,
HXC11,12,29,0.92,
HXC11,12,29,0.8938,
HXC11,12,29,0.87,
HXC11,12,29,0.8433,
HXC11,12,29,0.806,
HXC11,12,29,0.7878,
HXC11,12,29,0.7834,
HXC11,12,29,0.7792,
HXC11,12,29,0.7535,
HXC11,12,29,0.6928,
HXC11,12,29,0.6306,
HXC11,12,29,0.6287,
HXC11,12,29,0.7357,
HXC11,12,29,0.8423,
HXC11,12,29,0.894,
HXC11,12,29,0.9286,
HXC11,12,29,0.9325,
HXC11,12,29,0.9299,
HXC12,11,21,0.9632,
HXC12,11,21,0.9628,
HXC12,11,21,0.9598,
HXC12,11,21,0.9524,
HXC12,11,21,0.9358,
HXC12,11,21,0.9207,
HXC12,11,21,0.8778,
HXC12,11,21,0.8474,
HXC12,11,21,0.8047,
HXC12,11,21,0.766,
HXC12,11,21,0.6562,
HXC12,11,21,0.6355,
HXC12,11,21,0.6851,
HXC12,11,21,0.7174,
HXC12,11,21,0.7776,
HXC12,11,21,0.8303,
HXC12,11,21,0.8561,
HXC12,11,21,0.8543,
HXC12,11,21,0.8827,
HXC12,11,21,0.8973,
HXC12,11,21,0.9163,
HXC12,11,21,0.923,
HXC12,11,21,0.9412,
HXC12,11,21,0.951,
HXC12,11,21,0.9587,
HXC12,11,21,0.9563,
HXC12,11,21,0.9492,
HXC12,11,21,0.9301,
HXC12,11,21,0.9122,
HXC12,11,21,0.9083,
HXC12,11,21,0.913,
HXC12,11,21,0.9217,
HXC12,11,21,0.9272,
HXC12,11,21,0.9356,
HXC12,11,21,0.9402,
HXC12,11,21,0.9479,
HXC12,11,21,0.9507,
HXC12,11,21,0.9526,
HXC12,11,21,0.9509,
HXC12,11,21,0.9502,
HXC12,11,21,0.9413,
HXC12,11,21,0.9276,
HXC12,11,21,0.9065,
HXC12,11,21,0.886,
HXC12,11,21,0.8571,
HXC12,11,21,0.8371,
HXC12,11,21,0.8381,
HXC12,11,21,0.8527,
HXC12,11,21,0.8605,
HXC12,11,21,0.8812,
HXC12,11,21,0.8929,
HXC12,11,21,0.9142,
HXC12,11,21,0.9241,
HXC12,11,21,0.9336,
HXC12,11,21,0.9242,
HXC12,11,21,0.9127,
HXC12,11,21,0.9087,
HXC12,11,21,0.8971,
HXC12,11,21,0.8985,
HXC12,11,21,0.9039,
HXC12,11,21,0.9232,
HXC12,11,21,0.9441,
HXC12,11,21,0.9575,
HXC12,11,21,0.9685,
HXC12,11,21,0.9756,
HXC12,11,21,0.9799,
HXC12,11,21,0.9816,
HXC12,11,21,0.9823,
HXC12,11,21,0.9825,
HXC12,11,21,0.9827,
HXC12,11,21,0.9823,
HXC12,11,21,0.9821,
HXC12,11,21,0.9819,
HXC12,11,21,0.981,
HXC12,11,21,0.9796,
HXC12,11,21,0.9781,
HXC12,11,21,0.9768,
HXC12,11,21,0.9739,
HXC12,11,21,0.966,
HXC12,11,21,0.9602,
HXC12,11,21,0.9509,
HXC12,11,21,0.9394,
HXC12,11,21,0.9298,
HXC12,11,21,0.9233,
HXC12,11,21,0.9242,
HXC12,11,21,0.9261,
HXC12,11,21,0.9281,
HXC12,11,21,0.9354,
HXC12,11,21,0.9428,
HXC12,11,21,0.9515,
HXC12,11,21,0.9571,
HXC12,11,21,0.9629,
HXC12,11,21,0.9641,
HXC12,11,21,0.966,
HXC12,11,21,0.9667,
HXC12,11,21,0.967,
HXC12,11,21,0.9721,
HXC12,11,21,0.9737,
HXC12,11,21,0.9729,
HXC12,11,21,0.9725,
HXC12,11,21,0.9685,
HXC12,11,21,0.968,
HXC12,11,21,0.9671,
HXC12,11,21,0.969,
HXC12,11,21,0.9678,
HXC12,11,21,0.9678,
HXC12,11,21,0.9712,
HXC12,11,21,0.9717,
HXC12,11,21,0.9702,
HXC12,11,21,0.9682,
HXC12,11,21,0.9651,
HXC12,11,21,0.963,
HXC12,11,21,0.961,
HXC12,11,21,0.9617,
HXC12,11,21,0.9642,
HXC12,11,21,0.9673,
HXC12,11,21,0.9699,
HXC12,11,21,0.9707,
HXC12,11,21,0.9705,
HXC12,11,21,0.9685,
HXC12,11,21,0.9655,
HXC12,11,21,0.9604,
HXC12,11,21,0.9531,
HXC12,11,21,0.9404,
HXC12,11,21,0.9292,
HXC12,11,21,0.9133,
HXC12,11,21,0.9081,
HXC12,11,21,0.9037,
HXC12,11,21,0.8958,
HXC12,11,21,0.8961,
HXC12,11,21,0.8897,
HXC12,11,21,0.8959,
HXC12,11,21,0.8824,
HXC12,11,21,0.8725,
HXC12,11,21,0.847,
HXC12,11,21,0.8129,
HXC12,11,21,0.7859,
HXC12,11,21,0.7526,
HXC12,11,21,0.7172,
HXC12,11,21,0.6667,
HXC12,11,21,0.6306,
HXC13,10,22,0.8308,
HXC13,10,22,0.8089,
HXC13,10,22,0.8109,
HXC13,10,22,0.7375,
HXC13,10,22,0.6501,
HXC13,10,22,0.6619,
HXC13,10,22,0.7685,
HXC13,10,22,0.849,
HXC13,10,22,0.904,
HXC13,10,22,0.9503,
HXC13,10,22,0.9625,
HXC13,10,22,0.9683,
HXC13,10,22,0.9713,
HXC13,10,22,0.9732,
HXC13,10,22,0.9738,
HXC13,10,22,0.9741,
HXC13,10,22,0.9743,
HXC13,10,22,0.9746,
HXC13,10,22,0.9781,
HXC13,10,22,0.9806,
HXC13,10,22,0.9824,
HXC13,10,22,0.9833,
HXC13,10,22,0.9837,
HXC13,10,22,0.9833,
HXC13,10,22,0.9827,
HXC13,10,22,0.9824,
HXC13,10,22,0.9817,
HXC13,10,22,0.9806,
HXC13,10,22,0.9799,
HXC13,10,22,0.9786,
HXC13,10,22,0.9766,
HXC13,10,22,0.9776,
HXC13,10,22,0.9763,
HXC13,10,22,0.9749,
HXC13,10,22,0.9717,
HXC13,10,22,0.9701,
HXC13,10,22,0.9685,
HXC13,10,22,0.9622,
HXC13,10,22,0.9583,
HXC13,10,22,0.9552,
HXC13,10,22,0.9515,
HXC13,10,22,0.9451,
HXC13,10,22,0.9415,
HXC13,10,22,0.9404,
HXC13,10,22,0.9387,
HXC13,10,22,0.9265,
HXC13,10,22,0.8843,
HXC13,10,22,0.816,
HXC13,10,22,0.7511,
HXC13,10,22,0.6968,
HXC13,10,22,0.622,
HXC13,10,22,0.6363,
HXC13,10,22,0.6915,
HXC13,10,22,0.7606,
HXC13,10,22,0.8263,
HXC13,10,22,0.9043,
HXC13,10,22,0.9271,
HXC13,10,22,0.9396,
HXC13,10,22,0.9445,
HXC13,10,22,0.9415,
HXC13,10,22,0.9453,
HXC13,10,22,0.9496,
HXC13,10,22,0.9535,
HXC13,10,22,0.9573,
HXC13,10,22,0.9562,
HXC13,10,22,0.9509,
HXC13,10,22,0.9399,
HXC13,10,22,0.9274,
HXC13,10,22,0.8844,
HXC13,10,22,0.8576,
HXC13,10,22,0.825,
HXC13,10,22,0.7815,
HXC13,10,22,0.7515,
HXC13,10,22,0.7301,
HXC13,10,22,0.7283,
HXC13,10,22,0.7414,
HXC13,10,22,0.7527,
HXC13,10,22,0.7695,
HXC13,10,22,0.7542,
HXC13,10,22,0.75,
HXC13,10,22,0.6935,
HXC13,10,22,0.6601,
HXC13,10,22,0.6423,
HXC13,10,22,0.6466,
HXC13,10,22,0.66,
HXC13,10,22,0.7237,
HXC13,10,22,0.7859,
HXC13,10,22,0.8402,
HXC13,10,22,0.8865,
HXC13,10,22,0.9149,
HXC13,10,22,0.9372,
HXC13,10,22,0.942,
HXC13,10,22,0.9423,
HXC13,10,22,0.9391,
HXC13,10,22,0.9302,
HXC13,10,22,0.9107,
HXC13,10,22,0.8722,
HXC13,10,22,0.8384,
HXC13,10,22,0.8145,
HXC13,10,22,0.7598,
HXC13,10,22,0.6868,
HXC13,10,22,0.6436,
HXC13,10,22,0.6319,
HXC13,10,22,0.6199,
HXC13,10,22,0.608,
HXC13,10,22,0.6251,
HXC13,10,22,0.625,
HXC13,10,22,0.7046,
HXC13,10,22,0.74,
HXC13,10,22,0.7733,
HXC13,10,22,0.8105,
HXC13,10,22,0.8239,
HXC13,10,22,0.838,
HXC13,10,22,0.8283,
HXC13,10,22,0.8357,
HXC13,10,22,0.8377,
HXC13,10,22,0.8779,
HXC13,10,22,0.9006,
HXC13,10,22,0.8992,
HXC13,10,22,0.9033,
HXC13,10,22,0.8913,
HXC13,10,22,0.8785,
HXC13,10,22,0.8507,
HXC13,10,22,0.8287,
HXC13,10,22,0.7949,
HXC13,10,22,0.7595,
HXC13,10,22,0.7057,
HXC13,10,22,0.6219,
HXC13,10,22,0.6773,
HXC13,10,22,0.7709,
HXC13,10,22,0.8162,
HXC13,10,22,0.8493,
HXC13,10,22,0.8443,
HXC13,10,22,0.8421,
HXC13,10,22,0.8115,
HXC13,10,22,0.6991,
HXC13,10,22,0.625,
HXC13,10,22,0.6388,
HXC13,10,22,0.6322,
HXC13,10,22,0.6558,
HXC13,10,22,0.6923,
HXC13,10,22,0.6962,
HXC13,10,22,0.7361,
HXC13,10,22,0.7902,
HXC13,10,22,0.8158,
HXC13,10,22,0.8266,
HXC13,10,22,0.8359,
HXC13,10,22,0.8592,
HXC13,10,22,0.8377,
HXC13,10,22,0.7995,
HXC13,10,22,0.7475,
HXC13,10,22,0.6863,
HXC13,10,22,0.6125,
HXC13,10,22,0.7223,
HXC13,10,22,0.8568,
HXC13,10,22,0.9138,
HXC13,10,22,0.9437,
HXC13,10,22,0.9599,
HXC13,10,22,0.9684,
HXC13,10,22,0.9734,
HXC13,10,22,0.9735,
HXC13,10,22,0.9753,
HXC13,10,22,0.9749,
HXC13,10,22,0.9732,
HXD1,9,24,0.6072,
HXD1,9,24,0.6292,
HXD1,9,24,0.6311,
HXD1,9,24,0.6127,
HXD1,9,24,0.6054,
HXD1,9,24,0.6289,
HXD1,9,24,0.6655,
HXD1,9,24,0.6986,
HXD1,9,24,0.731,
HXD1,9,24,0.76,
HXD1,9,24,0.8061,
HXD1,9,24,0.8316,
HXD1,9,24,0.8714,
HXD1,9,24,0.8936,
HXD1,9,24,0.916,
HXD1,9,24,0.9414,
HXD1,9,24,0.945,
HXD1,9,24,0.9474,
HXD1,9,24,0.9486,
HXD1,9,24,0.9457,
HXD1,9,24,0.9389,
HXD1,9,24,0.9288,
HXD1,9,24,0.9116,
HXD1,9,24,0.9,
HXD1,9,24,0.8753,
HXD1,9,24,0.8456,
HXD1,9,24,0.8497,
HXD1,9,24,0.8483,
HXD1,9,24,0.8574,
HXD1,9,24,0.8484,
HXD1,9,24,0.8155,
HXD1,9,24,0.7581,
HXD1,9,24,0.7053,
HXD1,9,24,0.6323,
HXD1,9,24,0.6274,
HXD1,9,24,0.6368,
HXD1,9,24,0.6258,
HXD1,9,24,0.6225,
HXD1,9,24,0.6205,
HXD1,9,24,0.6951,
HXD1,9,24,0.7344,
HXD1,9,24,0.7872,
HXD1,9,24,0.8266,
HXD1,9,24,0.8377,
HXD1,9,24,0.8594,
HXD1,9,24,0.8455,
HXD1,9,24,0.8488,
HXD1,9,24,0.8663,
HXD1,9,24,0.8928,
HXD1,9,24,0.9322,
HXD1,9,24,0.9424,
HXD1,9,24,0.9417,
HXD1,9,24,0.9379,
HXD1,9,24,0.9297,
HXD1,9,24,0.924,
HXD1,9,24,0.9043,
HXD1,9,24,0.8944,
HXD1,9,24,0.881,
HXD1,9,24,0.8727,
HXD1,9,24,0.8741,
HXD1,9,24,0.8409,
HXD1,9,24,0.8382,
HXD1,9,24,0.8393,
HXD1,9,24,0.8466,
HXD1,9,24,0.8399,
HXD1,9,24,0.8536,
HXD1,9,24,0.8532,
HXD1,9,24,0.8195,
HXD1,9,24,0.7838,
HXD1,9,24,0.6775,
HXD1,9,24,0.6023,
HXD1,9,24,0.6661,
HXD1,9,24,0.7109,
HXD1,9,24,0.7496,
HXD1,9,24,0.7989,
HXD1,9,24,0.8271,
HXD1,9,24,0.7943,
HXD1,9,24,0.7723,
HXD1,9,24,0.7413,
HXD1,9,24,0.7231,
HXD1,9,24,0.7061,
HXD1,9,24,0.719,
HXD1,9,24,0.7315,
HXD1,9,24,0.7659,
HXD1,9,24,0.8144,
HXD1,9,24,0.8541,
HXD1,9,24,0.8778,
HXD1,9,24,0.9014,
HXD1,9,24,0.9143,
HXD1,9,24,0.9225,
HXD1,9,24,0.9226,
HXD1,9,24,0.9168,
HXD1,9,24,0.9094,
HXD1,9,24,0.9069,
HXD1,9,24,0.8971,
HXD1,9,24,0.8956,
HXD1,9,24,0.8954,
HXD1,9,24,0.8853,
HXD1,9,24,0.8837,
HXD1,9,24,0.8809,
HXD1,9,24,0.8622,
HXD1,9,24,0.8347,
HXD1,9,24,0.8006,
HXD1,9,24,0.7824,
HXD1,9,24,0.7716,
HXD1,9,24,0.7799,
HXD1,9,24,0.7825,
HXD1,9,24,0.7712,
HXD1,9,24,0.7491,
HXD1,9,24,0.7484,
HXD1,9,24,0.7046,
HXD1,9,24,0.659,
HXD1,9,24,0.6334,
HXD1,9,24,0.6753,
HXD1,9,24,0.718,
HXD1,9,24,0.7685,
HXD1,9,24,0.7984,
HXD1,9,24,0.8158,
HXD1,9,24,0.8047,
HXD1,9,24,0.7305,
HXD1,9,24,0.7086,
HXD1,9,24,0.6883,
HXD1,9,24,0.6607,
HXD1,9,24,0.6411,
HXD1,9,24,0.6594,
HXD1,9,24,0.7389,
HXD1,9,24,0.841,
HXD1,9,24,0.9029,
HXD1,9,24,0.947,
HXD1,9,24,0.9628,
HXD1,9,24,0.9707,
HXD1,9,24,0.9772,
HXD1,9,24,0.9793,
HXD1,9,24,0.9804,
HXD1,9,24,0.9813,
HXD1,9,24,0.982,
HXD1,9,24,0.9825,
HXD1,9,24,0.9823,
HXD3,8,6,0.9202,
HXD3,8,6,0.9261,
HXD3,8,6,0.9291,
HXD3,8,6,0.9148,
HXD3,8,6,0.8948,
HXD3,8,6,0.8668,
HXD3,8,6,0.7852,
HXD3,8,6,0.7008,
HXD3,8,6,0.609,
HXD3,8,6,0.6088,
HXD3,8,6,0.7042,
HXD3,8,6,0.7744,
HXD3,8,6,0.8189,
HXD3,8,6,0.8308,
HXD3,8,6,0.8424,
HXD3,8,6,0.8762,
HXD3,8,6,0.8999,
HXD3,8,6,0.9121,
HXD3,8,6,0.9171,
HXD3,8,6,0.9232,
HXD3,8,6,0.9373,
HXD3,8,6,0.9388,
HXD3,8,6,0.9402,
HXD3,8,6,0.9337,
HXD3,8,6,0.9343,
HXD3,8,6,0.9298,
HXD3,8,6,0.935,
HXD3,8,6,0.9324,
HXD3,8,6,0.9354,
HXD3,8,6,0.9362,
HXD3,8,6,0.9379,
HXD3,8,6,0.9157,
HXD3,8,6,0.8822,
HXD3,8,6,0.8679,
HXD3,8,6,0.8539,
HXD3,8,6,0.8392,
HXD3,8,6,0.8329,
HXD3,8,6,0.8462,
HXD3,8,6,0.87,
HXD3,8,6,0.8879,
HXD3,8,6,0.8809,
HXD3,8,6,0.8509,
HXD3,8,6,0.8409,
HXD3,8,6,0.8088,
HXD3,8,6,0.801,
HXD3,8,6,0.803,
HXD3,8,6,0.7985,
HXD3,8,6,0.8054,
HXD3,8,6,0.8094,
HXD3,8,6,0.8062,
HXD3,8,6,0.7915,
HXD3,8,6,0.7889,
HXD3,8,6,0.7444,
HXD3,8,6,0.6936,
HXD3,8,6,0.6995,
HXD3,8,6,0.7251,
HXD3,8,6,0.7624,
HXD3,8,6,0.8188,
HXD3,8,6,0.8394,
HXD3,8,6,0.8427,
HXD3,8,6,0.8659,
HXD3,8,6,0.865,
HXD3,8,6,0.8483,
HXD3,8,6,0.8463,
HXD3,8,6,0.8549,
HXD3,8,6,0.8668,
HXD3,8,6,0.8795,
HXD3,8,6,0.8941,
HXD3,8,6,0.8916,
HXD3,8,6,0.9132,
HXD3,8,6,0.9346,
HXD3,8,6,0.9321,
HXD3,8,6,0.9391,
HXD3,8,6,0.9497,
HXD3,8,6,0.9577,
HXD3,8,6,0.9658,
HXD3,8,6,0.9713,
HXD3,8,6,0.9753,
HXD3,8,6,0.9777,
HXD3,8,6,0.9795,
HXD3,8,6,0.9808,
HXD3,8,6,0.9823,
HXD3,8,6,0.9831,
HXD3,8,6,0.9835,
HXD3,8,6,0.9838,
HXD3,8,6,0.9841,
HXD3,8,6,0.9841,
HXD3,8,6,0.9842,
HXD3,8,6,0.9851,
HXD3,8,6,0.9852,
HXD3,8,6,0.9852,
HXD3,8,6,0.9851,
HXD3,8,6,0.9849,
HXD3,8,6,0.9848,
HXD3,8,6,0.9845,
HXD3,8,6,0.9842,
HXD3,8,6,0.9837,
HXD3,8,6,0.983,
HXD3,8,6,0.9821,
HXD3,8,6,0.9814,
HXD3,8,6,0.9785,
HXD3,8,6,0.9776,
HXD3,8,6,0.9774,
HXD3,8,6,0.9758,
HXD3,8,6,0.9763,
HXD3,8,6,0.9765,
HXD3,8,6,0.9775,
HXD3,8,6,0.9782,
HXD3,8,6,0.9786,
HXD3,8,6,0.9793,
HXD3,8,6,0.9794,
HXD3,8,6,0.9792,
HXD3,8,6,0.9789,
HXD3,8,6,0.9789,
HXD3,8,6,0.979,
HXD3,8,6,0.9787,
HXD3,8,6,0.9785,
HXD3,8,6,0.9785,
HXD3,8,6,0.9786,
HXD3,8,6,0.9775,
HXD3,8,6,0.9768,
HXD3,8,6,0.977,
HXD3,8,6,0.977,
HXD3,8,6,0.9769,
HXD3,8,6,0.9763,
HXD3,8,6,0.9753,
HXD3,8,6,0.9755,
HXD3,8,6,0.9756,
HXD3,8,6,0.9755,
HXD3,8,6,0.9762,
HXD3,8,6,0.9786,
HXD3,8,6,0.9808,
HXD3,8,6,0.9815,
HXD3,8,6,0.9814,
HXD3,8,6,0.981,
HXD3,8,6,0.9782,
HXD3,8,6,0.9752,
HXD3,8,6,0.9703,
HXD3,8,6,0.9637,
HXD3,8,6,0.9557,
HXD3,8,6,0.949,
HXD3,8,6,0.9371,
HXD3,8,6,0.9272,
HXD3,8,6,0.8978,
HXD3,8,6,0.8769,
HXD3,8,6,0.8652,
HXD3,8,6,0.8694,
HXD3,8,6,0.8669,
HXD3,8,6,0.8853,
HXD3,8,6,0.9112,
HXD3,8,6,0.9327,
HXD3,8,6,0.9474,
HXD3,8,6,0.9596,
HXD3,8,6,0.9639,
HXD3,8,6,0.9683,
HXD3,8,6,0.9713,
HXD3,8,6,0.9696,
HXD3,8,6,0.9705,
HXD3,8,6,0.9702,
HXD3,8,6,0.9721,
HXD3,8,6,0.9708,
HXD3,8,6,0.9705,
HXD3,8,6,0.9737,
HXD3,8,6,0.9736,
HXD3,8,6,0.9762,
HXD3,8,6,0.9757,
HXD3,8,6,0.9769,
HXD3,8,6,0.9764,
HXD3,8,6,0.9765,
HXD3,8,6,0.9782,
HXD3,8,6,0.977,
HXD3,8,6,0.9781,
HXD3,8,6,0.978,
HXD3,8,6,0.9779,
HXD3,8,6,0.9747,
HXD3,8,6,0.971,
HXD3,8,6,0.9676,
HXD3,8,6,0.9591,
HXD3,8,6,0.9463,
HXD3,8,6,0.9343,
HXD3,8,6,0.9226,
HXD3,8,6,0.876,
HXD3,8,6,0.8331,
HXD3,8,6,0.7888,
HXD3,8,6,0.7391,
HXD3,8,6,0.6892,
HXD3,8,6,0.6525,
HXD3,8,6,0.6502,
HXD3,8,6,0.7016,
HXD3,8,6,0.8178,
HXD3,8,6,0.9042,
HXD3,8,6,0.9308,
HXD3,8,6,0.9404,
HXD3,8,6,0.9442,
HXD3,8,6,0.9492,
HXD3,8,6,0.9478,
HXD3,8,6,0.9511,
HXD3,8,6,0.9572,
HXD3,8,6,0.9627,
HXD3,8,6,0.9699,
HXD3,8,6,0.9722,
HXD3,8,6,0.9725,
HXD3,8,6,0.9727,
HXD3,8,6,0.971,
HXD3,8,6,0.9714,
HXD3,8,6,0.971,
HXD3,8,6,0.9691,
HXD3,8,6,0.9694,
HXD3,8,6,0.9675,
HXD3,8,6,0.9655,
HXD3,8,6,0.9574,
HXD3,8,6,0.9344,
HXD3,8,6,0.9175,
HXD3,8,6,0.9012,
HXD3,8,6,0.8606,
HXD3,8,6,0.8423,
HXD3,8,6,0.8387,
HXD3,8,6,0.8337,
HXD3,8,6,0.846,
HXD3,8,6,0.8572,
HXD3,8,6,0.8547,
HXD3,8,6,0.8645,
